property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,Price_in_Crore
0.0,84.0,3.0,4,3.0,3.0,1534.0,1,0,0,2.0,0.0,1.9
1.0,145.0,5.0,4,2.0,0.0,1836.0,0,1,2,2.0,2.0,1.7596
0.0,176.0,3.0,3,3.0,3.0,1319.0,1,0,0,1.0,2.0,1.55
0.0,194.0,4.0,4,4.0,0.0,1989.0,1,0,2,2.0,0.0,1.55
1.0,91.0,4.0,4,4.0,1.0,2430.0,1,0,0,2.0,1.0,1.7596
0.0,164.0,2.0,2,2.0,4.0,1307.0,0,0,0,1.0,2.0,1.7
0.0,178.0,3.0,4,2.0,3.0,1743.0,1,0,2,0.0,2.0,1.25
0.0,203.0,3.0,3,2.0,3.0,1800.0,0,0,0,1.0,2.0,0.72
0.0,89.0,2.0,2,1.0,3.0,556.0,0,0,0,2.0,2.0,0.3
0.0,109.0,3.0,3,4.0,0.0,1818.0,1,0,0,1.0,2.0,0.92
0.0,194.0,3.0,3,1.0,3.0,1929.0,0,0,2,1.0,2.0,1.72
0.0,203.0,1.0,1,1.0,3.0,416.0,0,0,0,2.0,1.0,0.205
0.0,177.0,3.0,3,3.0,3.0,1925.0,0,0,0,2.0,2.0,1.8
1.0,148.0,6.0,6,3.0,0.0,2880.0,1,1,1,2.0,2.0,2.4406666666666665
0.0,90.0,3.0,3,3.0,3.0,2072.0,0,0,0,2.0,0.0,3.25
0.0,197.0,3.0,1,0.0,1.0,1103.0,0,0,0,1.0,1.0,1.1
0.0,89.0,2.0,2,3.0,3.0,1534.0,0,0,0,2.0,2.0,1.02
0.0,185.0,2.0,2,4.0,1.0,1295.0,0,0,0,2.0,1.0,0.78
1.0,125.0,4.0,4,2.0,0.0,1557.0,1,0,2,2.0,1.0,2.65
1.0,116.0,5.0,6,3.0,2.0,4500.0,0,0,0,1.0,1.0,1.7596
0.0,169.0,4.0,4,4.0,3.0,3500.0,1,1,2,0.0,0.0,4.85
0.0,87.0,3.0,2,1.0,3.0,1080.0,0,0,2,1.0,1.0,0.45
1.0,177.0,4.0,4,4.0,3.0,6000.0,1,0,0,0.0,1.0,1.670875
0.0,90.0,3.0,2,4.0,3.0,1550.0,1,0,2,0.0,0.0,1.2
0.0,170.0,3.0,4,3.0,3.0,2330.0,1,1,2,0.0,0.0,3.5
0.0,193.0,2.0,2,3.0,3.0,1730.0,0,0,0,1.0,2.0,1.24
1.0,110.0,4.0,4,4.0,0.0,270.0,1,1,0,1.0,2.0,1.0565454545454545
0.0,178.0,2.0,2,2.0,3.0,1198.0,0,0,0,1.0,2.0,0.79
1.0,177.0,4.0,4,4.0,3.0,5500.0,1,1,0,2.0,2.0,1.670875
0.0,188.0,3.0,3,4.0,3.0,1650.0,1,0,1,1.0,2.0,2.12
0.0,194.0,2.0,2,3.0,0.0,1480.0,0,0,0,1.0,0.0,1.25
1.0,143.0,1.0,1,0.0,2.0,1935.0,0,0,0,1.0,1.0,3.829565217391304
0.0,188.0,2.0,2,1.0,3.0,566.0,0,0,2,1.0,0.0,0.48
0.0,221.0,2.0,2,1.0,1.0,715.0,0,0,0,1.0,1.0,0.34
0.0,201.0,3.0,4,4.0,3.0,1615.0,1,0,2,0.0,2.0,1.6
0.0,188.0,2.0,2,2.0,4.0,620.0,0,0,0,1.0,2.0,0.8
1.0,87.0,3.0,3,3.0,3.0,1050.0,0,0,0,1.0,1.0,0.43
1.0,118.0,2.0,6,3.0,3.0,1350.0,0,0,0,1.0,2.0,2.762380952380952
0.0,182.0,3.0,4,4.0,4.0,2159.0,1,0,1,0.0,2.0,3.35
0.0,181.0,3.0,3,2.0,3.0,1938.0,1,0,2,0.0,2.0,2.25
0.0,199.0,4.0,4,4.0,3.0,1900.0,0,0,0,2.0,2.0,1.65
0.0,133.0,2.0,3,4.0,4.0,1435.0,0,0,0,2.0,0.0,0.7
0.0,92.0,2.0,3,2.0,1.0,1420.0,0,0,0,1.0,2.0,0.8
1.0,91.0,5.0,6,2.0,3.0,5400.0,1,0,0,0.0,1.0,1.7596
0.0,82.0,4.0,4,4.0,0.0,2000.0,0,0,1,1.0,2.0,2.01
0.0,91.0,3.0,4,4.0,3.0,1797.0,1,0,0,2.0,2.0,1.45
0.0,97.0,3.0,4,3.0,3.0,2150.0,1,0,0,0.0,2.0,3.05
0.0,90.0,3.0,3,4.0,3.0,2338.0,1,0,0,2.0,0.0,2.0
0.0,193.0,3.0,4,4.0,1.0,2408.0,0,1,0,2.0,2.0,1.78
0.0,205.0,3.0,5,3.0,3.0,1790.0,1,0,0,1.0,2.0,1.13
0.0,127.0,3.0,2,4.0,1.0,1557.0,0,0,0,1.0,0.0,1.3
1.0,87.0,3.0,2,1.0,2.0,1185.51,0,0,0,1.0,1.0,0.43
1.0,159.0,3.0,3,2.0,2.0,2160.0,1,0,0,1.0,1.0,2.655
0.0,221.0,2.0,2,1.0,3.0,743.0,0,0,0,1.0,2.0,0.295
0.0,194.0,4.0,4,4.0,0.0,2364.0,1,0,0,2.0,0.0,1.54
1.0,143.0,4.0,4,2.0,4.0,260.0,1,1,1,0.0,2.0,3.829565217391304
0.0,199.0,3.0,3,3.0,0.0,1703.0,1,0,0,1.0,0.0,1.25
0.0,221.0,2.0,2,2.0,1.0,650.0,0,0,0,1.0,0.0,0.28
0.0,171.0,3.0,3,2.0,1.0,1156.0,0,1,2,2.0,2.0,1.6
0.0,133.0,3.0,3,4.0,1.0,2261.0,1,0,0,1.0,2.0,1.44
1.0,201.0,4.0,5,0.0,3.0,2360.0,0,0,0,1.0,0.0,0.9095105263157894
0.0,170.0,4.0,4,4.0,3.0,3160.0,1,0,2,1.0,1.0,4.5
0.0,37.0,4.0,4,4.0,1.0,5350.0,1,1,2,0.0,0.0,5.9
1.0,145.0,4.0,3,3.0,3.0,90.0,0,0,2,1.0,2.0,1.7596
0.0,90.0,3.0,3,4.0,3.0,1750.0,1,0,2,0.0,2.0,1.55
0.0,85.0,4.0,5,4.0,1.0,2670.0,1,0,0,1.0,0.0,2.0
0.0,179.0,4.0,4,4.0,1.0,3000.0,1,0,2,0.0,0.0,5.25
0.0,221.0,2.0,2,2.0,3.0,532.0,0,0,0,1.0,2.0,0.28
1.0,105.0,2.0,6,4.0,3.0,1449.0,0,0,0,2.0,2.0,1.7596
0.0,94.0,2.0,2,2.0,3.0,556.0,0,0,0,1.0,2.0,0.28
1.0,137.0,2.0,1,1.0,0.0,75.0,0,0,0,1.0,1.0,0.4544444444444444
0.0,179.0,3.0,3,3.0,0.0,3300.0,1,0,0,2.0,1.0,3.25
0.0,173.0,3.0,3,1.0,3.0,1568.0,0,0,0,0.0,0.0,1.4
0.0,221.0,2.0,2,3.0,4.0,965.0,0,0,0,1.0,2.0,0.955
0.0,177.0,3.0,3,2.0,3.0,1300.0,0,0,0,1.0,1.0,1.25
0.0,205.0,3.0,5,3.0,1.0,1997.0,1,0,0,2.0,2.0,1.35
1.0,140.0,3.0,3,3.0,0.0,900.0,0,1,0,1.0,2.0,1.5
1.0,17.0,5.0,3,2.0,2.0,550.0,0,0,0,1.0,2.0,1.7596
0.0,164.0,4.0,4,3.0,0.0,2851.0,1,0,2,2.0,2.0,3.6
0.0,94.0,5.0,5,4.0,3.0,3880.0,1,0,0,2.0,2.0,4.25
0.0,94.0,4.0,5,3.0,3.0,3400.0,1,0,0,0.0,2.0,3.7
0.0,84.0,3.0,3,3.0,3.0,1162.0,1,0,0,2.0,2.0,1.4
0.0,182.0,3.0,3,2.0,4.0,1672.0,0,0,0,2.0,1.0,1.92
0.0,203.0,2.0,2,2.0,1.0,1284.0,0,0,0,2.0,0.0,0.55
0.0,91.0,3.0,3,4.0,3.0,2150.0,1,0,2,1.0,0.0,1.65
0.0,179.0,4.0,5,4.0,3.0,2835.0,1,0,2,0.0,0.0,4.0
0.0,127.0,3.0,3,4.0,1.0,1590.0,0,0,0,1.0,1.0,2.15
1.0,135.0,3.0,3,2.0,3.0,182.0,0,0,0,1.0,1.0,2.1
0.0,134.0,3.0,3,3.0,3.0,1784.0,0,0,0,1.0,0.0,1.5
0.0,168.0,2.0,2,3.0,1.0,1628.0,0,0,0,1.0,2.0,2.01
0.0,133.0,4.0,5,3.0,3.0,2386.0,1,0,0,1.0,2.0,1.4
0.0,89.0,3.0,3,3.0,3.0,1750.0,0,0,2,1.0,2.0,1.2
0.0,168.0,3.0,3,3.0,3.0,1650.0,1,1,2,2.0,2.0,2.7
0.0,193.0,2.0,3,3.0,3.0,1550.0,0,0,0,1.0,2.0,1.17
0.0,91.0,3.0,4,4.0,3.0,1797.0,1,0,0,0.0,2.0,1.72
1.0,87.0,3.0,2,1.0,3.0,720.0,0,0,0,1.0,1.0,0.43
0.0,165.0,4.0,5,4.0,3.0,4337.0,1,1,2,0.0,2.0,7.15
0.0,110.0,1.0,1,1.0,0.0,735.0,0,0,2,2.0,2.0,0.6
0.0,133.0,3.0,4,4.0,1.0,2358.0,1,0,0,2.0,0.0,1.5
0.0,164.0,3.0,4,4.0,4.0,2250.0,1,0,0,2.0,0.0,3.87
0.0,167.0,3.0,3,2.0,4.0,1540.0,0,0,0,1.0,1.0,2.0
1.0,69.0,4.0,3,0.0,3.0,2504.0,0,0,0,1.0,1.0,1.7596
1.0,118.0,4.0,4,4.0,3.0,2430.0,1,1,2,2.0,1.0,2.762380952380952
0.0,89.0,3.0,4,4.0,3.0,1573.0,1,0,0,2.0,1.0,1.8
0.0,163.0,4.0,5,3.0,0.0,2791.0,1,0,2,2.0,0.0,3.8
0.0,88.0,3.0,3,3.0,3.0,1650.0,1,0,2,0.0,0.0,1.15
1.0,114.0,8.0,11,4.0,2.0,5000.0,1,0,2,1.0,2.0,6.959999999999999
0.0,134.0,2.0,2,2.0,3.0,1270.0,0,0,0,2.0,2.0,1.1
0.0,97.0,4.0,5,4.0,4.0,2060.0,0,0,2,2.0,0.0,2.57
0.0,191.0,3.0,3,3.0,3.0,1600.0,1,0,2,0.0,2.0,1.73
1.0,159.0,5.0,5,4.0,3.0,630.0,1,1,2,0.0,2.0,2.655
0.0,90.0,4.0,5,3.0,3.0,2343.0,0,0,0,2.0,0.0,3.95
0.0,195.0,4.0,4,3.0,1.0,1745.0,1,0,0,2.0,1.0,2.1
0.0,173.0,4.0,4,2.0,3.0,2010.0,0,0,0,2.0,2.0,1.76
0.0,127.0,3.0,3,4.0,1.0,1789.0,0,0,0,1.0,2.0,2.0
1.0,139.0,1.0,1,1.0,0.0,450.0,0,0,0,1.0,1.0,1.7596
0.0,176.0,3.0,5,3.0,3.0,1319.0,1,0,0,2.0,2.0,1.66
0.0,199.0,3.0,3,4.0,3.0,1500.0,0,0,0,2.0,1.0,1.27
1.0,151.0,4.0,4,3.0,0.0,300.0,1,0,0,1.0,1.0,3.141923076923077
0.0,188.0,3.0,3,2.0,3.0,1800.0,1,0,2,0.0,2.0,2.45
0.0,205.0,2.0,2,2.0,1.0,483.0,0,0,0,2.0,1.0,0.32
1.0,145.0,8.0,6,4.0,0.0,2367.0,1,0,2,2.0,2.0,1.7596
1.0,147.0,5.0,6,3.0,0.0,8775.0,1,1,2,2.0,1.0,3.82962962962963
0.0,199.0,2.0,2,3.0,3.0,1225.0,0,0,2,1.0,0.0,0.645
0.0,155.0,3.0,3,4.0,4.0,2892.0,0,0,0,1.0,1.0,5.6
1.0,91.0,7.0,6,3.0,3.0,3600.0,1,0,0,2.0,2.0,1.7596
1.0,223.0,3.0,3,0.0,0.0,9000.0,0,0,0,1.0,1.0,1.2795
0.0,134.0,3.0,3,4.0,1.0,2191.0,0,0,2,1.0,0.0,1.98
0.0,179.0,4.0,5,4.0,3.0,2800.0,1,0,2,0.0,2.0,4.0
1.0,8.0,2.0,8,2.0,1.0,1449.0,0,0,2,1.0,2.0,1.7596
0.0,37.0,4.0,4,4.0,1.0,5350.0,1,0,2,1.0,0.0,7.5
1.0,147.0,4.0,4,2.0,0.0,280.0,1,0,0,1.0,1.0,3.82962962962963
0.0,118.0,3.0,3,2.0,2.0,1700.0,1,0,0,0.0,0.0,2.26
1.0,100.0,2.0,4,3.0,0.0,785.0,1,0,0,1.0,2.0,1.7596
0.0,84.0,2.0,2,2.0,1.0,682.0,0,0,0,2.0,0.0,0.97
0.0,137.0,1.0,1,1.0,3.0,511.0,0,0,0,1.0,1.0,0.21
0.0,193.0,3.0,3,3.0,3.0,1587.0,0,0,0,1.0,2.0,0.9
0.0,192.0,2.0,2,2.0,3.0,1125.0,0,0,0,2.0,0.0,0.49
1.0,173.0,1.0,1,0.0,1.0,763.0,0,0,0,1.0,1.0,1.5615967032967033
0.0,158.0,1.0,1,1.0,0.0,858.0,0,0,0,2.0,1.0,0.65
0.0,197.0,3.0,3,4.0,1.0,2170.0,1,0,0,1.0,1.0,1.3
0.0,193.0,3.0,4,2.0,3.0,1650.0,1,0,0,1.0,2.0,1.2
0.0,89.0,3.0,3,3.0,3.0,1366.0,0,0,0,2.0,2.0,1.3
0.0,185.0,3.0,3,4.0,3.0,2244.0,0,0,0,1.0,2.0,2.5
0.0,197.0,2.0,2,2.0,1.0,1103.0,0,0,0,2.0,2.0,0.9
0.0,110.0,2.0,2,3.0,2.0,1609.0,0,0,2,2.0,2.0,0.95
0.0,110.0,2.0,2,3.0,0.0,1415.0,0,0,0,2.0,1.0,0.985
0.0,86.0,4.0,5,4.0,1.0,2641.0,1,0,0,2.0,1.0,1.75
0.0,201.0,3.0,4,2.0,4.0,1630.0,0,0,0,2.0,1.0,1.7
0.0,110.0,1.0,1,2.0,0.0,740.0,0,0,0,2.0,2.0,0.562
0.0,190.0,3.0,3,4.0,3.0,1748.0,0,0,2,1.0,1.0,1.85
0.0,184.0,2.0,2,2.0,0.0,1455.0,0,0,0,2.0,0.0,0.69
0.0,199.0,3.0,3,4.0,3.0,1600.0,0,0,0,2.0,2.0,1.24
1.0,91.0,7.0,5,4.0,3.0,480.0,1,0,0,1.0,2.0,1.7596
0.0,83.0,3.0,2,4.0,2.0,1734.0,0,0,0,2.0,2.0,0.64
0.0,83.0,3.0,2,2.0,0.0,1224.0,0,0,0,2.0,2.0,0.6
0.0,144.0,4.0,4,2.0,2.0,3267.0,1,0,1,1.0,2.0,2.25
1.0,221.0,3.0,2,2.0,4.0,1120.0,0,0,0,1.0,1.0,0.5614194630872483
0.0,201.0,2.0,2,2.0,3.0,1000.0,0,0,0,2.0,1.0,0.5
0.0,197.0,2.0,3,2.0,1.0,1253.0,1,0,2,2.0,2.0,0.86
0.0,85.0,2.0,2,3.0,0.0,1423.0,0,0,0,1.0,2.0,1.2
0.0,201.0,4.0,4,2.0,1.0,2090.0,1,0,0,2.0,0.0,1.08
0.0,188.0,2.0,2,2.0,3.0,1016.0,0,0,2,2.0,1.0,0.95
0.0,148.0,3.0,3,2.0,2.0,2500.0,0,0,2,2.0,1.0,1.72
0.0,173.0,3.0,3,1.0,3.0,1748.0,0,0,0,0.0,0.0,1.38
0.0,2.0,4.0,3,3.0,3.0,3150.0,0,0,0,1.0,2.0,2.7
1.0,158.0,4.0,4,4.0,3.0,1503.0,0,0,2,1.0,1.0,1.4874418604651165
0.0,200.0,2.0,2,2.0,3.0,1310.0,0,0,1,2.0,0.0,0.9
0.0,185.0,2.0,2,3.0,1.0,95.0,0,0,0,2.0,2.0,1.47
0.0,191.0,4.0,4,3.0,0.0,1818.0,1,0,0,2.0,0.0,1.25
0.0,221.0,2.0,2,4.0,4.0,1050.0,0,0,0,2.0,2.0,0.95
0.0,199.0,3.0,4,3.0,1.0,1875.0,1,0,0,2.0,2.0,0.96
0.0,193.0,2.0,2,3.0,3.0,1300.0,0,1,0,2.0,0.0,1.22
0.0,160.0,3.0,4,3.0,2.0,2164.0,1,0,2,1.0,2.0,4.0
1.0,135.0,3.0,2,3.0,0.0,161.0,0,1,2,2.0,1.0,2.1
0.0,88.0,3.0,4,4.0,3.0,1186.0,1,0,2,0.0,0.0,1.15
0.0,168.0,4.0,4,0.0,3.0,2244.0,0,1,0,2.0,1.0,2.9
1.0,189.0,5.0,5,4.0,3.0,3240.0,1,0,2,2.0,1.0,1.141016129032258
0.0,179.0,4.0,5,4.0,3.0,2625.0,1,0,2,0.0,0.0,3.19
1.0,147.0,4.0,5,2.0,0.0,3222.0,1,1,2,2.0,1.0,3.82962962962963
0.0,158.0,3.0,3,4.0,2.0,1450.0,0,0,0,0.0,1.0,1.37
1.0,221.0,1.0,1,0.0,3.0,33.0,0,0,0,1.0,1.0,0.5614194630872483
0.0,84.0,3.0,4,3.0,3.0,2149.0,1,0,0,2.0,0.0,2.15
0.0,200.0,2.0,2,4.0,3.0,1364.0,0,0,2,1.0,2.0,0.89
1.0,115.0,9.0,9,4.0,2.0,3600.0,1,1,0,2.0,2.0,5.033333333333333
0.0,193.0,3.0,5,3.0,1.0,2408.0,0,0,0,2.0,1.0,2.15
1.0,110.0,4.0,4,2.0,2.0,1557.0,0,0,0,1.0,2.0,1.0565454545454545
0.0,193.0,3.0,4,3.0,1.0,2408.0,0,0,0,1.0,2.0,1.65
1.0,159.0,6.0,6,4.0,2.0,2700.0,1,1,0,2.0,2.0,2.655
0.0,129.0,3.0,4,3.0,1.0,2884.0,0,0,1,1.0,0.0,4.1
0.0,188.0,3.0,3,4.0,2.0,2034.0,0,0,0,2.0,2.0,1.35
0.0,181.0,2.0,2,3.0,3.0,1250.0,0,1,0,0.0,2.0,1.52
0.0,190.0,3.0,3,4.0,3.0,1477.0,1,0,1,0.0,2.0,1.8
0.0,201.0,3.0,2,3.0,4.0,1091.0,0,0,0,1.0,1.0,0.99
0.0,173.0,3.0,3,2.0,3.0,1578.0,0,0,0,2.0,0.0,1.4
0.0,135.0,4.0,4,4.0,2.0,1999.0,0,0,1,1.0,2.0,2.1
1.0,143.0,4.0,4,2.0,2.0,1935.0,1,1,0,1.0,1.0,3.829565217391304
0.0,193.0,2.0,2,3.0,3.0,1630.0,0,0,0,1.0,2.0,1.18
0.0,158.0,4.0,4,3.0,3.0,2386.0,0,0,2,1.0,2.0,2.0
0.0,95.0,2.0,2,2.0,3.0,791.0,0,0,0,2.0,2.0,0.7
0.0,185.0,3.0,3,3.0,3.0,2216.0,0,0,2,2.0,1.0,1.1
1.0,119.0,2.0,2,1.0,0.0,810.0,0,0,0,1.0,1.0,0.889
0.0,171.0,3.0,3,2.0,4.0,1727.0,0,0,0,2.0,2.0,2.08
0.0,205.0,3.0,5,3.0,3.0,1997.0,1,0,0,2.0,2.0,1.23
0.0,206.0,4.0,4,4.0,2.0,2580.0,0,0,0,1.0,2.0,1.3
0.0,185.0,3.0,3,3.0,1.0,1693.0,0,0,2,2.0,1.0,1.4
0.0,148.0,3.0,3,4.0,2.0,2061.0,0,0,2,2.0,2.0,2.51
0.0,206.0,3.0,3,2.0,0.0,1761.0,0,0,2,2.0,2.0,0.94
0.0,193.0,2.0,2,4.0,3.0,1305.0,0,1,0,0.0,0.0,1.15
0.0,127.0,4.0,4,4.0,1.0,2045.0,1,0,0,1.0,2.0,2.3
1.0,145.0,2.0,4,4.0,0.0,1449.0,1,0,2,2.0,2.0,1.7596
0.0,90.0,3.0,3,2.0,1.0,2343.0,1,0,0,2.0,0.0,3.75
0.0,84.0,4.0,4,4.0,3.0,3250.0,0,0,2,2.0,2.0,3.0
0.0,221.0,2.0,2,1.0,3.0,520.0,0,0,2,2.0,1.0,0.27
0.0,201.0,3.0,2,2.0,3.0,1325.0,0,0,0,2.0,2.0,0.7
0.0,84.0,3.0,4,4.0,0.0,1931.0,1,0,0,2.0,2.0,1.78
0.0,91.0,3.0,4,4.0,3.0,2100.0,1,0,2,0.0,0.0,2.1
1.0,114.0,7.0,5,4.0,2.0,540.0,0,0,0,1.0,2.0,6.959999999999999
0.0,113.0,2.0,2,2.0,0.0,780.0,0,0,0,1.0,1.0,0.16
0.0,164.0,3.0,3,3.0,1.0,1630.0,0,0,0,2.0,1.0,2.41
0.0,27.0,3.0,3,0.0,4.0,1758.0,0,0,0,1.0,1.0,1.08
0.0,189.0,2.0,2,2.0,3.0,1435.0,0,0,2,2.0,0.0,1.0
0.0,197.0,2.0,2,2.0,1.0,1105.0,0,0,0,1.0,1.0,0.9
1.0,116.0,4.0,4,4.0,0.0,1800.0,0,1,0,1.0,1.0,1.7596
0.0,118.0,3.0,4,4.0,3.0,2000.0,1,0,2,0.0,0.0,6.2
0.0,84.0,3.0,3,3.0,3.0,2598.0,1,1,0,2.0,1.0,2.6
0.0,90.0,4.0,4,4.0,3.0,2500.0,1,0,2,0.0,2.0,2.0
1.0,100.0,4.0,5,2.0,2.0,4950.0,0,0,0,1.0,1.0,1.7596
0.0,178.0,2.0,2,1.0,3.0,584.0,0,0,0,2.0,2.0,0.6
0.0,183.0,3.0,4,4.0,3.0,2000.0,1,0,2,0.0,2.0,1.08
0.0,168.0,2.0,2,2.0,3.0,717.0,0,0,0,2.0,2.0,1.3
0.0,91.0,3.0,3,2.0,0.0,2634.0,1,0,2,2.0,2.0,2.2
0.0,143.0,4.0,4,4.0,3.0,2650.0,0,0,2,2.0,1.0,2.5
0.0,127.0,2.0,2,4.0,4.0,1383.0,0,0,0,1.0,2.0,1.27
0.0,177.0,2.0,2,4.0,1.0,1304.0,0,0,2,2.0,0.0,1.34
0.0,153.0,1.0,1,2.0,2.0,466.0,0,0,0,1.0,1.0,0.3
0.0,84.0,3.0,3,3.0,3.0,1162.0,1,0,2,2.0,2.0,1.38
1.0,93.0,2.0,4,4.0,0.0,900.0,0,0,0,1.0,2.0,0.495
1.0,158.0,8.0,8,4.0,3.0,3240.0,1,0,1,1.0,2.0,1.4874418604651165
0.0,177.0,2.0,2,3.0,3.0,1434.0,0,0,0,1.0,0.0,1.25
0.0,158.0,3.0,3,4.0,0.0,2355.0,0,0,2,2.0,2.0,1.65
0.0,154.0,1.0,1,0.0,0.0,284.0,0,0,2,1.0,1.0,0.29
0.0,202.0,4.0,4,3.0,3.0,2105.0,0,0,0,1.0,0.0,1.25
0.0,189.0,3.0,3,3.0,3.0,1800.0,0,0,2,0.0,2.0,1.28
0.0,97.0,3.0,3,3.0,1.0,2098.0,1,0,0,0.0,2.0,2.33
0.0,143.0,3.0,3,2.0,1.0,215.0,0,0,0,1.0,1.0,2.5
0.0,193.0,2.0,2,3.0,3.0,1630.0,0,1,0,0.0,2.0,1.11
0.0,172.0,2.0,2,2.0,1.0,1341.0,0,0,0,1.0,1.0,0.9
0.0,199.0,3.0,3,2.0,3.0,1726.0,0,0,0,2.0,0.0,1.19
1.0,162.0,2.0,4,1.0,0.0,713.0,0,0,0,2.0,2.0,0.4866666666666666
0.0,111.0,2.0,2,2.0,2.0,1284.0,0,0,0,1.0,2.0,0.8
1.0,9.0,2.0,2,1.0,0.0,225.0,0,0,0,1.0,1.0,1.7596
1.0,143.0,6.0,7,4.0,3.0,11286.0,1,0,2,1.0,2.0,3.829565217391304
0.0,134.0,3.0,3,1.0,4.0,1534.0,0,0,0,1.0,1.0,1.1
0.0,83.0,4.0,4,3.0,0.0,2467.0,0,0,0,1.0,2.0,0.9
0.0,153.0,1.0,1,0.0,0.0,82.0,0,0,0,1.0,1.0,0.3
0.0,170.0,3.0,4,4.0,3.0,2490.0,1,0,2,2.0,0.0,3.65
1.0,149.0,2.0,4,2.0,0.0,945.0,0,1,2,1.0,2.0,0.255
0.0,120.0,2.0,2,1.0,3.0,625.0,0,0,0,2.0,2.0,0.28
0.0,203.0,3.0,3,1.0,3.0,2000.0,0,0,0,2.0,0.0,0.9
0.0,177.0,3.0,3,4.0,1.0,1950.0,1,0,0,2.0,2.0,1.64
0.0,58.0,4.0,4,3.0,1.0,3182.0,1,0,0,1.0,2.0,1.75
1.0,147.0,3.0,6,2.0,0.0,2592.0,1,0,2,2.0,1.0,3.82962962962963
0.0,154.0,1.0,1,0.0,0.0,525.0,0,0,2,1.0,1.0,0.45
0.0,84.0,3.0,3,4.0,1.0,1700.0,0,0,0,0.0,0.0,1.9
0.0,188.0,3.0,4,4.0,3.0,2273.0,1,0,1,0.0,2.0,2.29
0.0,188.0,4.0,5,4.0,3.0,2500.0,1,0,1,0.0,2.0,3.5
1.0,143.0,4.0,4,4.0,0.0,540.0,1,0,1,2.0,2.0,3.829565217391304
0.0,171.0,3.0,3,3.0,1.0,1395.0,1,1,2,0.0,2.0,1.8
0.0,86.0,4.0,4,4.0,3.0,2216.0,1,0,0,0.0,0.0,2.55
0.0,179.0,4.0,4,4.0,3.0,3250.0,1,0,2,0.0,1.0,4.25
0.0,199.0,3.0,3,3.0,3.0,1540.0,0,0,0,0.0,2.0,1.29
0.0,88.0,2.0,2,4.0,3.0,940.0,0,0,0,1.0,1.0,0.88
0.0,188.0,4.0,5,4.0,3.0,4200.0,1,0,2,2.0,0.0,4.0
0.0,137.0,2.0,2,1.0,3.0,1023.0,0,0,2,2.0,1.0,0.46
0.0,146.0,1.0,1,2.0,2.0,612.0,0,0,0,2.0,2.0,0.65
0.0,221.0,2.0,2,1.0,1.0,603.0,0,0,0,2.0,0.0,0.42
0.0,208.0,2.0,2,2.0,3.0,865.0,0,0,0,1.0,0.0,0.3
0.0,171.0,4.0,4,3.0,1.0,2200.0,0,0,2,2.0,2.0,1.9
0.0,201.0,3.0,3,4.0,3.0,729.0,0,0,0,2.0,2.0,0.39
1.0,113.0,3.0,2,2.0,1.0,1500.0,0,0,2,2.0,2.0,0.355
0.0,173.0,3.0,3,2.0,3.0,1578.0,0,0,0,2.0,1.0,1.43
1.0,174.0,2.0,3,4.0,2.0,1350.0,1,0,0,1.0,2.0,0.526
0.0,168.0,3.0,3,3.0,3.0,1600.0,1,0,2,1.0,2.0,2.25
0.0,221.0,3.0,2,2.0,1.0,1273.0,0,0,0,1.0,1.0,0.83
0.0,169.0,3.0,3,3.0,3.0,1950.0,0,0,2,2.0,0.0,2.85
0.0,221.0,2.0,2,2.0,3.0,1275.0,0,0,0,1.0,2.0,0.9
0.0,171.0,3.0,3,2.0,1.0,1395.0,0,1,2,0.0,2.0,1.8
0.0,199.0,4.0,4,4.0,3.0,2727.0,1,0,0,2.0,2.0,1.9
1.0,91.0,5.0,5,4.0,3.0,6228.0,1,0,0,2.0,1.0,1.7596
1.0,159.0,4.0,3,4.0,0.0,1665.0,1,1,0,0.0,1.0,2.655
0.0,203.0,2.0,2,2.0,3.0,560.0,0,0,0,2.0,0.0,0.29
1.0,166.0,3.0,3,2.0,1.0,2385.0,0,0,0,1.0,1.0,4.6075
0.0,195.0,3.0,2,4.0,3.0,1617.0,0,0,1,1.0,2.0,1.62
0.0,178.0,3.0,3,2.0,0.0,1522.0,1,0,2,2.0,0.0,1.15
0.0,127.0,4.0,4,3.0,1.0,2425.0,1,0,2,1.0,1.0,2.96
0.0,96.0,4.0,6,4.0,3.0,3655.35,1,0,2,0.0,2.0,5.6
0.0,172.0,3.0,3,4.0,4.0,1987.0,0,0,0,1.0,0.0,1.85
0.0,128.0,3.0,2,3.0,1.0,1228.0,0,0,0,1.0,1.0,0.82
0.0,173.0,3.0,3,2.0,3.0,1364.0,0,0,0,0.0,1.0,1.44
0.0,147.0,3.0,4,3.0,0.0,1995.0,0,0,2,2.0,2.0,1.8
0.0,221.0,2.0,2,3.0,3.0,830.0,0,0,0,1.0,0.0,0.655
0.0,199.0,4.0,4,4.0,3.0,2614.0,1,1,2,0.0,0.0,1.9
0.0,95.0,4.0,5,4.0,0.0,2950.0,1,0,0,2.0,0.0,3.65
0.0,84.0,2.0,2,3.0,3.0,936.0,0,0,0,1.0,1.0,1.2
1.0,143.0,1.0,1,0.0,4.0,1242.0,0,0,0,1.0,1.0,3.829565217391304
0.0,127.0,2.0,2,2.0,1.0,1492.0,0,0,0,2.0,1.0,1.2
